text,top_class,hate_speech,offensive_language,neither
sumOhface sumOhface sumOhface sumOhface sumOhface sumOhface sumOhface sumOhface sumOhface sumOhface sumOhface sumOhface,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
RUNESCAPE 24 HOUR STREAM FeelsAmazingMan,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Fuck yeah dude grats,offensive_language,0.0915548115827303,0.9055080381424431,0.0029371502748265347
sumOhface,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
RED BULL > MONSTER,neither,0.039306594531260154,0.32914836205530085,0.6315450434134389
MONSTER PogChamp MONSTER PogChamp MONSTER PogChamp MONSTER PogChamp MONSTER PogChamp MONSTER PogChamp MONSTER PogChamp MONSTER PogChamp MONSTER PogChamp MONSTER PogChamp MONSTER PogChamp,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
WE DID IT,neither,0.037020223076826134,0.33524355796772365,0.6277362189554502
fucking awesome,offensive_language,0.11254076812930788,0.8873546885108663,0.00010454335982586064
RIOT SPONSOR PogChamp,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
sumOhface sumOhface sumOhface sumOhface sumGasm sumGasm sumGasm sumGasm,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
sum1g sum1g sum1g sum1g sum1g sum1g sum1g sum1g sum1g sum1g,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
IT GIVES YOU WINGS sumDerp,neither,0.05487231225581672,0.38003277174472705,0.5650949159994563
gratz man!,offensive_language,0.040018442559345856,0.5018538837344726,0.4581276737061815
sumGasm sumGasm sumGasm sumGasm sumGasm sumGasm sumGasm sumGasm sumGasm sumGasm sumGasm sumGasm sumGasm sumGasm sumGasm sumGasm sumGasm sumGasm sumGasm sumGasm sumGasm,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
PogChamp,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
SELLOUT,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
ILL GO GRAB ONE RIGHT NOW!!,neither,0.038871025304440525,0.37778128685769685,0.5833476878378625
sumGasm sumGasm sumGasm sumGasm sumGasm,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
sumDerp tatDab,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
sumOhface sumOhface sumOhface sumOhface sumOhface sumOhface sumOhface sumOhface sumOhface,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
GRATS SUMMIT,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
That's FUCKING AMAZING! GGS Summit,offensive_language,0.09347396579533704,0.9029999645361991,0.003526069668463693
monster,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Monster Energy let's goooooooooo,neither,0.02608072976068505,0.35888477099669014,0.6150344992426249
FUCK YEAH MAN! sumUp sumUp sumUp sumUp,offensive_language,0.09098683136208477,0.9089983078884235,1.4860749491754409e-05
PogChamp,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
sumDerp sumDerp sumDerp,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
sumOhface sumOhface sumOhface sumOhface sumOhface sumOhface sumOhface sumOhface,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
SELLOUT,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
MONSTER deIlluminati deIlluminati,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
FRIDGE PogChamp,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
SELLOUT,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
ninjaThirst ninjaThirst ninjaThirst ninjaThirst ninjaThirst ninjaThirst ninjaThirst ninjaThirst ninjaThirst ninjaThirst ninjaThirst ninjaThirst ninjaThirst ninjaThirst ninjaThirst ninjaThirst ninjaThirst ninjaThirst ninjaThirst ninjaThirst ninjaThirst ninjaThirst ninjaThirst ninjaThirst ninjaThirst ninjaThirst ninjaThirst ninjaThirst ninjaThirst,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
sumPotato sumPotato sumPotato sumPotato,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
sumSwag sumSwag sumSwag sumSwag sumSwag sumSwag sumSwag sumSwag sumSwag sumSwag sumSwag sumSwag sumSwag sumSwag sumSwag sumSwag sumSwag,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
sum1g sum1g sum1g sum1g sum1g sum1g sum1g sum1g sum1g sum1g sum1g sum1g sum1g sum1g sum1g sum1g sum1g sum1g sum1g sum1g sum1g sum1g sum1g sum1g sum1g,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
BrainSlug BrainSlug BrainSlug BrainSlug BrainSlug BrainSlug BrainSlug,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
sumOhface sumOhface sumOhface sumOhface sumOhface,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
SELLOUT Kappa,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
monster tastes shi... im mean amazing,neither,0.038906355309294836,0.3511615989625964,0.6099320457281088
atta boy,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
15k subs soon?,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
sumGasm sumGasm sumGasm sumGasm sumGasm sumGasm sumGasm sumGasm sumGasm sumGasm sumGasm,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
sumParrot MONSTER sumParrot,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
S E L L O U T,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
congrats brotha!!!,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
sumGasm sumGasm sumGasm sumGasm sumGasm sumGasm sumGasm sumGasm sumGasm sumGasm sumGasm sumGasm sumGasm,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
WHERE MONSTER HAT,neither,0.04121550776282212,0.30046526936098944,0.6583192228761886
MONSTER sumGasm,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
sumOhface sumOhface sumOhface sumOhface sumOhface,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
little DansGame little DansGame little DansGame little DansGame little DansGame,neither,0.038753252915513146,0.3422561600929139,0.618990586991573
Actually a cool hat,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
$ELLOUT,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
ResidentSleeper,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
sumGasm sumGasm sumGasm sumGasm sumGasm sumGasm sumGasm sumGasm sumGasm sumGasm,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
nice !!!!,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
SELLOUT sumGasm sumGasm sumGasm sumGasm,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
sumGasm sumGasm sumGasm sumGasm sumGasm,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
what hat?,neither,0.0473377121298371,0.3248000954841789,0.627862192385984
sumGasm sumGasm sumGasm sumGasm sumGasm sumGasm sumGasm,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
sumOhface sumOhface sumOhface sumOhface sumOhface sumOhface sumOhface sumOhface sumOhface sumOhface sumOhface sumOhface,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
LOL,neither,0.020706217963973744,0.4882283491876925,0.4910654328483337
PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
sumSuh sumSuh,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
SUMMIT U SELLOUT,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
sumGasm sumGasm sumGasm sumGasm sumGasm sumGasm sumGasm sumGasm sumGasm,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
sum1g sum1g sum1g sum1g sum1g sum1g sum1g sum1g sum1g,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
HE ONLY CARES BECAUSE OF THE HAT LUL,neither,0.04254662885425258,0.31771966593222195,0.6397337052135255
lul,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
SELLOUT,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
shroudSellout shroudSellout shroudSellout shroudSellout shroudSellout shroudSellout shroudSellout shroudSellout shroudSellout shroudSellout shroudSellout shroudSellout shroudSellout shroudSellout shroudSellout shroudSellout shroudSellout shroudSellout,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Nice I'm proud of you @Summit1g,neither,0.06046584148323019,0.3886657550194526,0.5508684034973171
SELLOUT1G,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
SELLOUT WutFace,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
MONSTER sumGasm,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
"""athletes""",neither,0.03945320844208391,0.33037608806864915,0.630170703489267
SELLOUT,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
sumAyo sumAyo sumAyo sumAyo,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
BobRoss,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
sumGasm SELLOUT sumGasm SELLOUT sumGasm,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
sumOhface sumOhface sumOhface sumOhface sumOhface sumOhface sumOhface sumOhface sumOhface sumOhface sumOhface sumOhface sumOhface sumOhface sumOhface sumOhface,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
sumGasm sumGasm sumGasm sumGasm sumGasm,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
athletes LUL,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
tim the tat man too,neither,0.03849986822036018,0.37093811264715887,0.5905620191324809
"""ATHLETE"" LUL ""ATHLETE"" LUL ""ATHLETE"" LUL ""ATHLETE"" LUL ""ATHLETE"" LUL ""ATHLETE"" LUL ""ATHLETE"" LUL ""ATHLETE"" LUL ""ATHLETE"" LUL ""ATHLETE"" LUL",neither,0.03945320844208391,0.33037608806864915,0.630170703489267
"i dont actually like monster energy drink, but happy for ya",neither,0.029942356343905595,0.4806973519361449,0.48936029171994955
summt's an athlete sumOhface,neither,0.03981285152760139,0.32427200631375713,0.6359151421586414
WEAR IT PogChamp,neither,0.03709889368775689,0.3311858448711838,0.6317152614410593
sumOhface sumOhface sumOhface sumOhface sumOhface sumOhface sumOhface,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
FeelsGoodMan FeelsGoodMan FeelsGoodMan FeelsGoodMan FeelsGoodMan FeelsGoodMan FeelsGoodMan FeelsGoodMan FeelsGoodMan FeelsGoodMan FeelsGoodMan FeelsGoodMan FeelsGoodMan FeelsGoodMan FeelsGoodMan FeelsGoodMan FeelsGoodMan FeelsGoodMan FeelsGoodMan,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
MONSTER SPONSOR BOIS. WHERES THE COUPONS,neither,0.038881367530904314,0.3200067331079384,0.6411118993611572
sum1g sum1g sum1g sum1g sum1g sum1g,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
sumOhface sumOhface sumOhface sumOhface sumOhface sumGasm sumGasm sumGasm sumGasm sumGasm,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
sum1g sum1g sum1g sum1g sum1g sum1g sum1g sum1g sum1g sum1g sum1g,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
HAIR!,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
WEAR IT,neither,0.03709889368775689,0.3311858448711838,0.6317152614410593
"""athlete"" LOL",neither,0.03086375243375458,0.3933351323513132,0.5758011152149323
sumGasm sumGasm sumGasm sumGasm sumGasm sumGasm sumGasm sumGasm sumGasm,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
RED BULL > MONSTER !,neither,0.039306594531260154,0.32914836205530085,0.6315450434134389
HAIR!,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
sumGasm,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
PUT IT ON,neither,0.03263467534189099,0.35407045712475843,0.6132948675333505
HAIR,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
HAIR!,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
HAIR,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
HAIR,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
\HAIT!,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
PogChamp,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
HAIRR,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
UNLIMITED MONSTER MEAN BEAN,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
HAIR,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
MONSTER sumGasm MONSTER sumGasm MONSTER sumGasm MONSTER sumGasm MONSTER sumGasm MONSTER sumGasm MONSTER sumGasm MONSTER sumGasm MONSTER sumGasm MONSTER sumGasm MONSTER sumGasm MONSTER sumGasm MONSTER sumGasm MONSTER sumGasm MONSTER sumGasm MONSTER sumGasm,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
HAIR,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Nintendo NES sponsor PogChamp,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
HAIR,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
HAIR,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Congrats,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
HAIR,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
PogChamp,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
HAIR,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
hair,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
HAIR CONFIRMED,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
OMG,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
HAIR!,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
PogChamp,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
HAIR,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Hair PogChamp,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
SWITCH HAT NOW,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
MONSTER INC.,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
YOU HAVE HAIR?@!,neither,0.06849969817635977,0.427509808649238,0.5039904931744023
HAIR,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
HAIR PogChamp,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
HAIR WutFace,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
HAIR,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
PogChamp HAIR PogChamp HAIR PogChamp HAIR PogChamp HAIR PogChamp HAIR PogChamp HAIR PogChamp HAIR PogChamp HAIR PogChamp HAIR PogChamp HAIR PogChamp HAIR PogChamp HAIR PogChamp HAIR PogChamp HAIR PogChamp HAIR PogChamp HAIR PogChamp HAIR PogChamp HAIR PogChamp HAIR PogChamp HAIR PogChamp HAIR,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
WutFace,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
HAIR!G,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
HAIRRRRRRRRRRRR,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
HAIR sumGasm,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
JSIT,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
HAIR!!!!,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
HAIR1G,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
HAIR,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
HAIRIRIRIRIRIRIRIr,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
hair!,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
CLIP,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
esports athlete,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
HAIR,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
OMG HAIR,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
sum hiar,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
CONGRATS BRO!!,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
HAIR,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
sumGasm sumGasm sumGasm sumGasm,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
OMG HAIR,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
oooooooooommmmmmmmmmmgggggggggggggg,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
HAIR,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lol,neither,0.020706217963973744,0.4882283491876925,0.4910654328483337
HAIR,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
OMG,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
YOU AN PRO ATHLETE?,neither,0.054745572809284444,0.3675990407217356,0.5776553864689798
OMGGGGGGGG,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
SUCH A ATHLETE,neither,0.03971611250490993,0.32591391999756225,0.6343699674975279
HAIR,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
HAIR CONFIRMED BOIS HAIR CONFIRMED BOIS HAIR CONFIRMED BOIS HAIR CONFIRMED BOIS HAIR CONFIRMED BOIS HAIR CONFIRMED BOIS HAIR CONFIRMED BOIS HAIR CONFIRMED BOIS HAIR CONFIRMED BOIS HAIR CONFIRMED BOIS HAIR CONFIRMED BOIS HAIR CONFIRMED BOIS HAIR CONFIRMED BOIS HAIR CONFIRMED BOIS,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
hair,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
HAIR WutFace,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
HAIR!,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
HAIR!!!!!!,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
4Head,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
HAIR1G,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
sumGasm sumGasm sumGasm sumOhface sumOhface sumOhface sumOhface,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
HAIR,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
hair,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
HAIR,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
HAIR WutFace,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
HUGE HEAD,neither,0.03738342955837138,0.36550563741769776,0.5971109330239309
HAIR,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
SUM1HAIR1 PogChamp,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
PogChamp HAIR PogChamp HAIR PogChamp HAIR PogChamp HAIR PogChamp HAIR PogChamp HAIR PogChamp HAIR PogChamp HAIR PogChamp HAIR PogChamp HAIR PogChamp HAIR PogChamp HAIR PogChamp HAIR PogChamp HAIR PogChamp HAIR PogChamp HAIR PogChamp HAIR PogChamp HAIR PogChamp HAIR PogChamp HAIR PogChamp HAIR PogChamp HAIR PogChamp HAIR PogChamp HAIR PogChamp HAIR PogChamp HAIR PogChamp HAIR PogChamp HAIR,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
HAIR sumGasm,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
LMAO DAT HAIR,neither,0.03817884473599864,0.3520053659851672,0.6098157892788342
SUMMIT HAS HAIR,neither,0.039831534365870155,0.3239549097900135,0.6362135558441162
HAIR sumGasm,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
HAIR OMG,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
sumGasm sumGasm sumGasm sumGasm sumGasm sumGasm sumGasm sumGasm sumGasm sumGasm sumGasm sumGasm sumGasm sumGasm sumGasm sumGasm sumGasm sumGasm sumGasm,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
HAIR,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
sum1g,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
HAIR,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
HE HAS HAIR,neither,0.04751815952014714,0.31874189943564807,0.6337399410442048
HAIR PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
HOW ABOUT UNCRUSTABLES SPONSOR? @summit1g sumFood sumFood,neither,0.03819153943586594,0.35178990379789266,0.6100185567662415
haaaair,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
NICE HAIR DUDE!,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
HAIR,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
sumGasm sumGasm sumGasm sumGasm sumGasm,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
HAIR WutFace,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
HAIR sumGasm sumGasm sumGasm sumGasm,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
CLIP THAT HAIR,neither,0.03547339752152455,0.37368286433381515,0.5908437381446602
STILL HAS HAIR PogChamp,neither,0.038839554329889225,0.34079139986220774,0.6203690458079031
CLIP IT,neither,0.03769120445960379,0.3309821220359783,0.6313266735044178
HAIR sumGasm sumGasm sumGasm,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
WOOOOO,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
i thought you were going to say red bull,neither,0.06090541194862389,0.28343630495444266,0.6556582830969334
https://clips.twitch.tv/summit1g/GentleScorpionBrokeBack,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
HAIR PogChamp,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
HAIR HAIR HAIR,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
sumGasm NO HAT sumGasm,neither,0.03829187504329264,0.3500869466847923,0.6116211782719151
HAIIRRRR,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
HHAIR,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
HAIR!,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
HAIR,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
you and timthetatman,neither,0.11450103541960346,0.3329128945291256,0.5525860700512709
Congrats Sum sum @summit1g,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
HAIR,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
sumGasm sumGasm sumGasm sumGasm sumGasm sumGasm sumGasm sumGasm sumGasm sumGasm sumGasm sumGasm sumGasm sumGasm sumGasm sumGasm,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
HAIR,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
HAIR1G,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
!shot,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
OMG,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
OMG HATLESS SUMMIT!!!!!!! OMG HATLESS SUMMIT!!!!!!! OMG HATLESS SUMMIT!!!!!!! OMG HATLESS SUMMIT!!!!!!! OMG HATLESS SUMMIT!!!!!!! OMG HATLESS SUMMIT!!!!!!! OMG HATLESS SUMMIT!!!!!!! OMG HATLESS SUMMIT!!!!!!! OMG HATLESS SUMMIT!!!!!!! OMG HATLESS SUMMIT!!!!!!! OMG HATLESS SUMMIT!!!!!!! OMG HATLESS SUMMIT!!!!!!! OMG HATLESS SUMMIT!!!!!!! OMG HATLESS SUMMIT!!!!!!!,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
doesnt go with your outift,neither,0.058556939799974776,0.37119456869340767,0.5702484915066175
"@Summit1g, So you and Tim are both sponsored by Monster now?",neither,0.06832138409362652,0.3607041656453509,0.5709744502610224
dope,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
GZ,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
SUMMIT HAS HAIR!!!!!!!!!!!!!!!!!!!!!!!!!!,neither,0.039831534365870155,0.3239549097900135,0.6362135558441162
HAIR sum1g,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
HAIR https://clips.twitch.tv/summit1g/GentleScorpionBrokeBack,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
LIFE = COMPLETE,neither,0.03517423251328935,0.40367743713012133,0.5611483303565893
HAIR WutFace,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
sumGasm sumGasm sumGasm sumGasm sumGasm sumGasm,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
HAIR sumGasm,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
nicee hat bruh,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
THE HAAAAAAAAIR SUM1G,neither,0.03613032604487659,0.2619290779399786,0.7019405960151449
HAIR,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
PogChamp SEXY PogChamp,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
"@summit1g did it for the hat, checks out...CONGRATS",neither,0.03109613441888247,0.3105127108379609,0.6583911547431568
CLIP THE HAIR sumGasm,neither,0.038516238814916115,0.313217271364005,0.6482664898210788
CLIP THE HAIR,neither,0.038516238814916115,0.313217271364005,0.6482664898210788
sumDerp,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
PogChamp HAIR PogChamp HAIR PogChamp HAIR PogChamp HAIR PogChamp HAIR PogChamp HAIR PogChamp HAIR PogChamp HAIR PogChamp HAIR PogChamp HAIR PogChamp HAIR PogChamp HAIR PogChamp HAIR PogChamp HAIR PogChamp HAIR PogChamp HAIR PogChamp HAIR PogChamp HAIR PogChamp HAIR PogChamp HAIR PogChamp HAIR,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
sumGasm NO HAT sumGasm sumGasm NO HAT sumGasm,neither,0.03829187504329264,0.3500869466847923,0.6116211782719151
BALD SUMMIT LUL,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
sumUp sumUp sumUp sumUp sumUp sumUp sumUp sumUp sumUp sumUp sumUp sumUp sumUp,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
congratz @summit1g,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
grats brotha,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Follow summit on Twitter @ www.twitter.com/summit1g (Last Tweet: !tweet ),neither,0.03736453775857452,0.4517420331740771,0.5108934290673484
Dope,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
HAIR sumGasm HAIR sumGasm HAIR sumGasm HAIR sumGasm HAIR sumGasm HAIR sumGasm HAIR sumGasm HAIR sumGasm HAIR sumGasm HAIR sumGasm,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
@summit1g Congrats man,neither,0.03963703663028572,0.41087941302266007,0.5494835503470542
MONSTER sumGasm MONSTER sumGasm MONSTER sumGasm MONSTER sumGasm MONSTER sumGasm MONSTER sumGasm MONSTER sumGasm MONSTER sumGasm MONSTER sumGasm MONSTER sumGasm MONSTER sumGasm MONSTER sumGasm MONSTER sumGasm MONSTER sumGasm,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
"AWESOME HAIR, DUDE!",neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Congrats sum sum. you deserve it,neither,0.056136192744193604,0.35887182281000024,0.5849919844458061
congrats big head !!!,neither,0.02292093158509886,0.4196646802342698,0.5574143881806313
https://clips.twitch.tv/summit1g/GentleScorpionBrokeBack,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
CONGRATS SAMMIT,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
WE DID IT BOIS,neither,0.03791641002736676,0.3334230426289238,0.6286605473437094
you and timthetatman,neither,0.11450103541960346,0.3329128945291256,0.5525860700512709
